Country Code,Country,Sub Region,Sub Region 2,Date,Category,Pct Change,YYYY-MM-DD,Province
CA,Canada,Northwest Territories,,3/27/2020,Transit Stations,-48,2020-03-27,NT
CA,Canada,Northwest Territories,,3/27/2020,Workplaces,-49,2020-03-27,NT
CA,Canada,Northwest Territories,,3/28/2020,Retail and Recreation,-58,2020-03-28,NT
CA,Canada,Northwest Territories,,3/28/2020,Grocery and Pharmacy,-32,2020-03-28,NT
CA,Canada,Northwest Territories,,3/28/2020,Transit Stations,-49,2020-03-28,NT
CA,Canada,Northwest Territories,,3/28/2020,Workplaces,-35,2020-03-28,NT
CA,Canada,Northwest Territories,,3/29/2020,Retail and Recreation,-59,2020-03-29,NT
CA,Canada,Northwest Territories,,3/29/2020,Grocery and Pharmacy,-44,2020-03-29,NT
CA,Canada,Northwest Territories,,3/29/2020,Transit Stations,-59,2020-03-29,NT
CA,Canada,Northwest Territories,,3/29/2020,Workplaces,-32,2020-03-29,NT
CA,Canada,Northwest Territories,,3/30/2020,Retail and Recreation,-52,2020-03-30,NT
CA,Canada,Northwest Territories,,3/30/2020,Grocery and Pharmacy,-21,2020-03-30,NT
CA,Canada,Northwest Territories,,3/30/2020,Transit Stations,-54,2020-03-30,NT
CA,Canada,Northwest Territories,,3/30/2020,Workplaces,-49,2020-03-30,NT
CA,Canada,Northwest Territories,,3/31/2020,Retail and Recreation,-47,2020-03-31,NT
CA,Canada,Northwest Territories,,3/31/2020,Grocery and Pharmacy,-18,2020-03-31,NT
CA,Canada,Northwest Territories,,3/31/2020,Transit Stations,-48,2020-03-31,NT
CA,Canada,Northwest Territories,,3/31/2020,Workplaces,-48,2020-03-31,NT
CA,Canada,Northwest Territories,,4/1/2020,Retail and Recreation,-51,2020-04-01,NT
CA,Canada,Northwest Territories,,4/1/2020,Grocery and Pharmacy,-18,2020-04-01,NT
CA,Canada,Northwest Territories,,4/1/2020,Transit Stations,-50,2020-04-01,NT
CA,Canada,Northwest Territories,,4/1/2020,Workplaces,-48,2020-04-01,NT
CA,Canada,Northwest Territories,,4/2/2020,Retail and Recreation,-52,2020-04-02,NT
CA,Canada,Northwest Territories,,4/2/2020,Grocery and Pharmacy,-40,2020-04-02,NT
CA,Canada,Northwest Territories,,4/2/2020,Transit Stations,-60,2020-04-02,NT
CA,Canada,Northwest Territories,,4/2/2020,Workplaces,-52,2020-04-02,NT
CA,Canada,Northwest Territories,,4/3/2020,Retail and Recreation,-49,2020-04-03,NT
CA,Canada,Northwest Territories,,4/3/2020,Grocery and Pharmacy,-19,2020-04-03,NT
CA,Canada,Northwest Territories,,4/3/2020,Transit Stations,-57,2020-04-03,NT
CA,Canada,Northwest Territories,,4/3/2020,Workplaces,-48,2020-04-03,NT
CA,Canada,Northwest Territories,,4/4/2020,Retail and Recreation,-53,2020-04-04,NT
CA,Canada,Northwest Territories,,4/4/2020,Grocery and Pharmacy,-26,2020-04-04,NT
CA,Canada,Northwest Territories,,4/4/2020,Transit Stations,-54,2020-04-04,NT
CA,Canada,Northwest Territories,,4/4/2020,Workplaces,-35,2020-04-04,NT
CA,Canada,Northwest Territories,,4/5/2020,Retail and Recreation,-53,2020-04-05,NT
CA,Canada,Northwest Territories,,4/5/2020,Grocery and Pharmacy,-41,2020-04-05,NT
CA,Canada,Northwest Territories,,4/5/2020,Transit Stations,-62,2020-04-05,NT
CA,Canada,Northwest Territories,,4/5/2020,Workplaces,-34,2020-04-05,NT
CA,Canada,Northwest Territories,,4/6/2020,Transit Stations,-56,2020-04-06,NT
CA,Canada,Northwest Territories,,4/6/2020,Workplaces,-48,2020-04-06,NT
CA,Canada,Northwest Territories,,4/7/2020,Transit Stations,-50,2020-04-07,NT
CA,Canada,Northwest Territories,,4/7/2020,Workplaces,-46,2020-04-07,NT
CA,Canada,Northwest Territories,,4/8/2020,Transit Stations,-47,2020-04-08,NT
CA,Canada,Northwest Territories,,4/8/2020,Workplaces,-46,2020-04-08,NT
CA,Canada,Northwest Territories,,4/9/2020,Transit Stations,-52,2020-04-09,NT
CA,Canada,Northwest Territories,,4/9/2020,Workplaces,-48,2020-04-09,NT
CA,Canada,Northwest Territories,,4/10/2020,Transit Stations,-60,2020-04-10,NT
CA,Canada,Northwest Territories,,4/10/2020,Workplaces,-73,2020-04-10,NT
CA,Canada,Northwest Territories,,4/11/2020,Transit Stations,-49,2020-04-11,NT
CA,Canada,Northwest Territories,,4/11/2020,Workplaces,-38,2020-04-11,NT
CA,Canada,Northwest Territories,,4/12/2020,Transit Stations,-62,2020-04-12,NT
CA,Canada,Northwest Territories,,4/12/2020,Workplaces,-41,2020-04-12,NT
CA,Canada,Northwest Territories,,4/13/2020,Transit Stations,-63,2020-04-13,NT
CA,Canada,Northwest Territories,,4/13/2020,Workplaces,-64,2020-04-13,NT
CA,Canada,Northwest Territories,,4/14/2020,Transit Stations,-57,2020-04-14,NT
CA,Canada,Northwest Territories,,4/14/2020,Workplaces,-44,2020-04-14,NT
CA,Canada,Northwest Territories,,4/15/2020,Transit Stations,-55,2020-04-15,NT
CA,Canada,Northwest Territories,,4/15/2020,Workplaces,-45,2020-04-15,NT
CA,Canada,Northwest Territories,,4/16/2020,Transit Stations,-55,2020-04-16,NT
CA,Canada,Northwest Territories,,4/16/2020,Workplaces,-47,2020-04-16,NT
CA,Canada,Northwest Territories,,4/17/2020,Transit Stations,-52,2020-04-17,NT
CA,Canada,Northwest Territories,,4/17/2020,Workplaces,-45,2020-04-17,NT
CA,Canada,Nova Scotia,,2/15/2020,Retail and Recreation,-1,2020-02-15,NS
CA,Canada,Nova Scotia,,2/15/2020,Grocery and Pharmacy,-6,2020-02-15,NS
CA,Canada,Nova Scotia,,2/15/2020,Parks,-10,2020-02-15,NS
CA,Canada,Nova Scotia,,2/15/2020,Transit Stations,4,2020-02-15,NS
CA,Canada,Nova Scotia,,2/15/2020,Workplaces,-1,2020-02-15,NS
CA,Canada,Nova Scotia,,2/15/2020,Residential,0,2020-02-15,NS
CA,Canada,Nova Scotia,,2/16/2020,Retail and Recreation,57,2020-02-16,NS
CA,Canada,Nova Scotia,,2/16/2020,Grocery and Pharmacy,51,2020-02-16,NS
CA,Canada,Nova Scotia,,2/16/2020,Parks,84,2020-02-16,NS
CA,Canada,Nova Scotia,,2/16/2020,Transit Stations,27,2020-02-16,NS
CA,Canada,Nova Scotia,,2/16/2020,Workplaces,14,2020-02-16,NS
CA,Canada,Nova Scotia,,2/16/2020,Residential,-6,2020-02-16,NS
CA,Canada,Nova Scotia,,2/17/2020,Retail and Recreation,-35,2020-02-17,NS
CA,Canada,Nova Scotia,,2/17/2020,Grocery and Pharmacy,-50,2020-02-17,NS
CA,Canada,Nova Scotia,,2/17/2020,Parks,105,2020-02-17,NS
CA,Canada,Nova Scotia,,2/17/2020,Transit Stations,-34,2020-02-17,NS
CA,Canada,Nova Scotia,,2/17/2020,Workplaces,-67,2020-02-17,NS
CA,Canada,Nova Scotia,,2/17/2020,Residential,15,2020-02-17,NS
CA,Canada,Nova Scotia,,2/18/2020,Retail and Recreation,6,2020-02-18,NS
CA,Canada,Nova Scotia,,2/18/2020,Grocery and Pharmacy,17,2020-02-18,NS
CA,Canada,Nova Scotia,,2/18/2020,Parks,-2,2020-02-18,NS
CA,Canada,Nova Scotia,,2/18/2020,Transit Stations,0,2020-02-18,NS
CA,Canada,Nova Scotia,,2/18/2020,Workplaces,-2,2020-02-18,NS
CA,Canada,Nova Scotia,,2/18/2020,Residential,0,2020-02-18,NS
CA,Canada,Nova Scotia,,2/19/2020,Retail and Recreation,-1,2020-02-19,NS
CA,Canada,Nova Scotia,,2/19/2020,Grocery and Pharmacy,-5,2020-02-19,NS
CA,Canada,Nova Scotia,,2/19/2020,Parks,-4,2020-02-19,NS
CA,Canada,Nova Scotia,,2/19/2020,Transit Stations,-1,2020-02-19,NS
CA,Canada,Nova Scotia,,2/19/2020,Workplaces,-5,2020-02-19,NS
CA,Canada,Nova Scotia,,2/19/2020,Residential,2,2020-02-19,NS
CA,Canada,Nova Scotia,,2/20/2020,Retail and Recreation,9,2020-02-20,NS
CA,Canada,Nova Scotia,,2/20/2020,Grocery and Pharmacy,3,2020-02-20,NS
CA,Canada,Nova Scotia,,2/20/2020,Parks,4,2020-02-20,NS
CA,Canada,Nova Scotia,,2/20/2020,Transit Stations,-3,2020-02-20,NS
CA,Canada,Nova Scotia,,2/20/2020,Workplaces,0,2020-02-20,NS
CA,Canada,Nova Scotia,,2/20/2020,Residential,-1,2020-02-20,NS
CA,Canada,Nova Scotia,,2/21/2020,Retail and Recreation,0,2020-02-21,NS
CA,Canada,Nova Scotia,,2/21/2020,Grocery and Pharmacy,-2,2020-02-21,NS
CA,Canada,Nova Scotia,,2/21/2020,Parks,-16,2020-02-21,NS
CA,Canada,Nova Scotia,,2/21/2020,Transit Stations,0,2020-02-21,NS
CA,Canada,Nova Scotia,,2/21/2020,Workplaces,2,2020-02-21,NS
CA,Canada,Nova Scotia,,2/21/2020,Residential,1,2020-02-21,NS
CA,Canada,Nova Scotia,,2/22/2020,Retail and Recreation,0,2020-02-22,NS
CA,Canada,Nova Scotia,,2/22/2020,Grocery and Pharmacy,-3,2020-02-22,NS
CA,Canada,Nova Scotia,,2/22/2020,Parks,2,2020-02-22,NS
CA,Canada,Nova Scotia,,2/22/2020,Transit Stations,4,2020-02-22,NS
CA,Canada,Nova Scotia,,2/22/2020,Workplaces,1,2020-02-22,NS
CA,Canada,Nova Scotia,,2/22/2020,Residential,0,2020-02-22,NS
CA,Canada,Nova Scotia,,2/23/2020,Retail and Recreation,53,2020-02-23,NS
CA,Canada,Nova Scotia,,2/23/2020,Grocery and Pharmacy,39,2020-02-23,NS
CA,Canada,Nova Scotia,,2/23/2020,Parks,202,2020-02-23,NS
CA,Canada,Nova Scotia,,2/23/2020,Transit Stations,35,2020-02-23,NS
CA,Canada,Nova Scotia,,2/23/2020,Workplaces,20,2020-02-23,NS
CA,Canada,Nova Scotia,,2/23/2020,Residential,-7,2020-02-23,NS
CA,Canada,Nova Scotia,,2/24/2020,Retail and Recreation,1,2020-02-24,NS
CA,Canada,Nova Scotia,,2/24/2020,Grocery and Pharmacy,2,2020-02-24,NS
CA,Canada,Nova Scotia,,2/24/2020,Parks,26,2020-02-24,NS
CA,Canada,Nova Scotia,,2/24/2020,Transit Stations,3,2020-02-24,NS
CA,Canada,Nova Scotia,,2/24/2020,Workplaces,2,2020-02-24,NS
CA,Canada,Nova Scotia,,2/24/2020,Residential,1,2020-02-24,NS
CA,Canada,Nova Scotia,,2/25/2020,Retail and Recreation,-1,2020-02-25,NS
CA,Canada,Nova Scotia,,2/25/2020,Grocery and Pharmacy,2,2020-02-25,NS
CA,Canada,Nova Scotia,,2/25/2020,Parks,6,2020-02-25,NS
CA,Canada,Nova Scotia,,2/25/2020,Transit Stations,4,2020-02-25,NS
CA,Canada,Nova Scotia,,2/25/2020,Workplaces,2,2020-02-25,NS
CA,Canada,Nova Scotia,,2/25/2020,Residential,0,2020-02-25,NS
CA,Canada,Nova Scotia,,2/26/2020,Retail and Recreation,7,2020-02-26,NS
CA,Canada,Nova Scotia,,2/26/2020,Grocery and Pharmacy,4,2020-02-26,NS
CA,Canada,Nova Scotia,,2/26/2020,Parks,18,2020-02-26,NS
CA,Canada,Nova Scotia,,2/26/2020,Transit Stations,9,2020-02-26,NS
CA,Canada,Nova Scotia,,2/26/2020,Workplaces,2,2020-02-26,NS
CA,Canada,Nova Scotia,,2/26/2020,Residential,-1,2020-02-26,NS
CA,Canada,Nova Scotia,,2/27/2020,Retail and Recreation,-6,2020-02-27,NS
CA,Canada,Nova Scotia,,2/27/2020,Grocery and Pharmacy,-7,2020-02-27,NS
CA,Canada,Nova Scotia,,2/27/2020,Parks,-18,2020-02-27,NS
CA,Canada,Nova Scotia,,2/27/2020,Transit Stations,-8,2020-02-27,NS
CA,Canada,Nova Scotia,,2/27/2020,Workplaces,1,2020-02-27,NS
CA,Canada,Nova Scotia,,2/27/2020,Residential,2,2020-02-27,NS
CA,Canada,Nova Scotia,,2/28/2020,Retail and Recreation,1,2020-02-28,NS
CA,Canada,Nova Scotia,,2/28/2020,Grocery and Pharmacy,2,2020-02-28,NS
CA,Canada,Nova Scotia,,2/28/2020,Parks,-18,2020-02-28,NS
CA,Canada,Nova Scotia,,2/28/2020,Transit Stations,6,2020-02-28,NS
CA,Canada,Nova Scotia,,2/28/2020,Workplaces,5,2020-02-28,NS
CA,Canada,Nova Scotia,,2/28/2020,Residential,1,2020-02-28,NS
CA,Canada,Nova Scotia,,2/29/2020,Retail and Recreation,2,2020-02-29,NS
CA,Canada,Nova Scotia,,2/29/2020,Grocery and Pharmacy,-1,2020-02-29,NS
CA,Canada,Nova Scotia,,2/29/2020,Parks,2,2020-02-29,NS
CA,Canada,Nova Scotia,,2/29/2020,Transit Stations,13,2020-02-29,NS
CA,Canada,Nova Scotia,,2/29/2020,Workplaces,4,2020-02-29,NS
CA,Canada,Nova Scotia,,2/29/2020,Residential,0,2020-02-29,NS
CA,Canada,Nova Scotia,,3/1/2020,Retail and Recreation,38,2020-03-01,NS
CA,Canada,Nova Scotia,,3/1/2020,Grocery and Pharmacy,32,2020-03-01,NS
CA,Canada,Nova Scotia,,3/1/2020,Parks,71,2020-03-01,NS
CA,Canada,Nova Scotia,,3/1/2020,Transit Stations,28,2020-03-01,NS
CA,Canada,Nova Scotia,,3/1/2020,Workplaces,17,2020-03-01,NS
CA,Canada,Nova Scotia,,3/1/2020,Residential,-4,2020-03-01,NS
CA,Canada,Nova Scotia,,3/2/2020,Retail and Recreation,5,2020-03-02,NS
CA,Canada,Nova Scotia,,3/2/2020,Grocery and Pharmacy,4,2020-03-02,NS
CA,Canada,Nova Scotia,,3/2/2020,Parks,16,2020-03-02,NS
CA,Canada,Nova Scotia,,3/2/2020,Transit Stations,4,2020-03-02,NS
CA,Canada,Nova Scotia,,3/2/2020,Workplaces,3,2020-03-02,NS
CA,Canada,Nova Scotia,,3/2/2020,Residential,1,2020-03-02,NS
CA,Canada,Nova Scotia,,3/3/2020,Retail and Recreation,3,2020-03-03,NS
CA,Canada,Nova Scotia,,3/3/2020,Grocery and Pharmacy,5,2020-03-03,NS
CA,Canada,Nova Scotia,,3/3/2020,Parks,5,2020-03-03,NS
CA,Canada,Nova Scotia,,3/3/2020,Transit Stations,2,2020-03-03,NS
CA,Canada,Nova Scotia,,3/3/2020,Workplaces,3,2020-03-03,NS
CA,Canada,Nova Scotia,,3/3/2020,Residential,1,2020-03-03,NS
CA,Canada,Nova Scotia,,3/4/2020,Retail and Recreation,2,2020-03-04,NS
CA,Canada,Nova Scotia,,3/4/2020,Grocery and Pharmacy,-3,2020-03-04,NS
CA,Canada,Nova Scotia,,3/4/2020,Parks,-8,2020-03-04,NS
CA,Canada,Nova Scotia,,3/4/2020,Transit Stations,2,2020-03-04,NS
CA,Canada,Nova Scotia,,3/4/2020,Workplaces,1,2020-03-04,NS
CA,Canada,Nova Scotia,,3/4/2020,Residential,1,2020-03-04,NS
CA,Canada,Nova Scotia,,3/5/2020,Retail and Recreation,8,2020-03-05,NS
CA,Canada,Nova Scotia,,3/5/2020,Grocery and Pharmacy,5,2020-03-05,NS
CA,Canada,Nova Scotia,,3/5/2020,Parks,15,2020-03-05,NS
CA,Canada,Nova Scotia,,3/5/2020,Transit Stations,0,2020-03-05,NS
CA,Canada,Nova Scotia,,3/5/2020,Workplaces,5,2020-03-05,NS
CA,Canada,Nova Scotia,,3/5/2020,Residential,0,2020-03-05,NS
CA,Canada,Nova Scotia,,3/6/2020,Retail and Recreation,7,2020-03-06,NS
CA,Canada,Nova Scotia,,3/6/2020,Grocery and Pharmacy,9,2020-03-06,NS
CA,Canada,Nova Scotia,,3/6/2020,Parks,16,2020-03-06,NS
CA,Canada,Nova Scotia,,3/6/2020,Transit Stations,6,2020-03-06,NS
CA,Canada,Nova Scotia,,3/6/2020,Workplaces,7,2020-03-06,NS
CA,Canada,Nova Scotia,,3/6/2020,Residential,0,2020-03-06,NS
CA,Canada,Nova Scotia,,3/7/2020,Retail and Recreation,-13,2020-03-07,NS
CA,Canada,Nova Scotia,,3/7/2020,Grocery and Pharmacy,-13,2020-03-07,NS
CA,Canada,Nova Scotia,,3/7/2020,Parks,-22,2020-03-07,NS
CA,Canada,Nova Scotia,,3/7/2020,Transit Stations,-8,2020-03-07,NS
CA,Canada,Nova Scotia,,3/7/2020,Workplaces,-2,2020-03-07,NS
CA,Canada,Nova Scotia,,3/7/2020,Residential,4,2020-03-07,NS
CA,Canada,Nova Scotia,,3/8/2020,Retail and Recreation,54,2020-03-08,NS
CA,Canada,Nova Scotia,,3/8/2020,Grocery and Pharmacy,41,2020-03-08,NS
CA,Canada,Nova Scotia,,3/8/2020,Parks,141,2020-03-08,NS
CA,Canada,Nova Scotia,,3/8/2020,Transit Stations,32,2020-03-08,NS
CA,Canada,Nova Scotia,,3/8/2020,Workplaces,19,2020-03-08,NS
CA,Canada,Nova Scotia,,3/8/2020,Residential,-6,2020-03-08,NS
CA,Canada,Nova Scotia,,3/9/2020,Retail and Recreation,2,2020-03-09,NS
CA,Canada,Nova Scotia,,3/9/2020,Grocery and Pharmacy,3,2020-03-09,NS
CA,Canada,Nova Scotia,,3/9/2020,Parks,9,2020-03-09,NS
CA,Canada,Nova Scotia,,3/9/2020,Transit Stations,3,2020-03-09,NS
CA,Canada,Nova Scotia,,3/9/2020,Workplaces,2,2020-03-09,NS
CA,Canada,Nova Scotia,,3/9/2020,Residential,1,2020-03-09,NS
CA,Canada,Nova Scotia,,3/10/2020,Retail and Recreation,-1,2020-03-10,NS
CA,Canada,Nova Scotia,,3/10/2020,Grocery and Pharmacy,1,2020-03-10,NS
CA,Canada,Nova Scotia,,3/10/2020,Parks,-9,2020-03-10,NS
CA,Canada,Nova Scotia,,3/10/2020,Transit Stations,0,2020-03-10,NS
CA,Canada,Nova Scotia,,3/10/2020,Workplaces,1,2020-03-10,NS
CA,Canada,Nova Scotia,,3/10/2020,Residential,2,2020-03-10,NS
CA,Canada,Nova Scotia,,3/11/2020,Retail and Recreation,2,2020-03-11,NS
CA,Canada,Nova Scotia,,3/11/2020,Grocery and Pharmacy,1,2020-03-11,NS
CA,Canada,Nova Scotia,,3/11/2020,Parks,4,2020-03-11,NS
CA,Canada,Nova Scotia,,3/11/2020,Transit Stations,3,2020-03-11,NS
CA,Canada,Nova Scotia,,3/11/2020,Workplaces,1,2020-03-11,NS
CA,Canada,Nova Scotia,,3/11/2020,Residential,1,2020-03-11,NS
CA,Canada,Nova Scotia,,3/12/2020,Retail and Recreation,13,2020-03-12,NS
CA,Canada,Nova Scotia,,3/12/2020,Grocery and Pharmacy,20,2020-03-12,NS
CA,Canada,Nova Scotia,,3/12/2020,Parks,41,2020-03-12,NS
CA,Canada,Nova Scotia,,3/12/2020,Transit Stations,2,2020-03-12,NS
CA,Canada,Nova Scotia,,3/12/2020,Workplaces,3,2020-03-12,NS
CA,Canada,Nova Scotia,,3/12/2020,Residential,-1,2020-03-12,NS
CA,Canada,Nova Scotia,,3/13/2020,Retail and Recreation,1,2020-03-13,NS
CA,Canada,Nova Scotia,,3/13/2020,Grocery and Pharmacy,27,2020-03-13,NS
CA,Canada,Nova Scotia,,3/13/2020,Parks,-14,2020-03-13,NS
CA,Canada,Nova Scotia,,3/13/2020,Transit Stations,-7,2020-03-13,NS
CA,Canada,Nova Scotia,,3/13/2020,Workplaces,1,2020-03-13,NS
CA,Canada,Nova Scotia,,3/13/2020,Residential,3,2020-03-13,NS
CA,Canada,Nova Scotia,,3/14/2020,Retail and Recreation,-6,2020-03-14,NS
CA,Canada,Nova Scotia,,3/14/2020,Grocery and Pharmacy,17,2020-03-14,NS
CA,Canada,Nova Scotia,,3/14/2020,Parks,21,2020-03-14,NS
CA,Canada,Nova Scotia,,3/14/2020,Transit Stations,-2,2020-03-14,NS
CA,Canada,Nova Scotia,,3/14/2020,Workplaces,-1,2020-03-14,NS
CA,Canada,Nova Scotia,,3/14/2020,Residential,2,2020-03-14,NS
CA,Canada,Nova Scotia,,3/15/2020,Retail and Recreation,38,2020-03-15,NS
CA,Canada,Nova Scotia,,3/15/2020,Grocery and Pharmacy,64,2020-03-15,NS
CA,Canada,Nova Scotia,,3/15/2020,Parks,182,2020-03-15,NS
CA,Canada,Nova Scotia,,3/15/2020,Transit Stations,13,2020-03-15,NS
CA,Canada,Nova Scotia,,3/15/2020,Workplaces,13,2020-03-15,NS
CA,Canada,Nova Scotia,,3/15/2020,Residential,-4,2020-03-15,NS
CA,Canada,Nova Scotia,,3/16/2020,Retail and Recreation,-5,2020-03-16,NS
CA,Canada,Nova Scotia,,3/16/2020,Grocery and Pharmacy,34,2020-03-16,NS
CA,Canada,Nova Scotia,,3/16/2020,Parks,20,2020-03-16,NS
CA,Canada,Nova Scotia,,3/16/2020,Transit Stations,-27,2020-03-16,NS
CA,Canada,Nova Scotia,,3/16/2020,Workplaces,-29,2020-03-16,NS
CA,Canada,Nova Scotia,,3/16/2020,Residential,9,2020-03-16,NS
CA,Canada,Nova Scotia,,3/17/2020,Retail and Recreation,-22,2020-03-17,NS
CA,Canada,Nova Scotia,,3/17/2020,Grocery and Pharmacy,15,2020-03-17,NS
CA,Canada,Nova Scotia,,3/17/2020,Parks,21,2020-03-17,NS
CA,Canada,Nova Scotia,,3/17/2020,Transit Stations,-33,2020-03-17,NS
CA,Canada,Nova Scotia,,3/17/2020,Workplaces,-37,2020-03-17,NS
CA,Canada,Nova Scotia,,3/17/2020,Residential,12,2020-03-17,NS
CA,Canada,Nova Scotia,,3/18/2020,Retail and Recreation,-30,2020-03-18,NS
CA,Canada,Nova Scotia,,3/18/2020,Grocery and Pharmacy,0,2020-03-18,NS
CA,Canada,Nova Scotia,,3/18/2020,Parks,71,2020-03-18,NS
CA,Canada,Nova Scotia,,3/18/2020,Transit Stations,-36,2020-03-18,NS
CA,Canada,Nova Scotia,,3/18/2020,Workplaces,-42,2020-03-18,NS
CA,Canada,Nova Scotia,,3/18/2020,Residential,14,2020-03-18,NS
CA,Canada,Nova Scotia,,3/19/2020,Retail and Recreation,-30,2020-03-19,NS
CA,Canada,Nova Scotia,,3/19/2020,Grocery and Pharmacy,4,2020-03-19,NS
CA,Canada,Nova Scotia,,3/19/2020,Parks,86,2020-03-19,NS
CA,Canada,Nova Scotia,,3/19/2020,Transit Stations,-42,2020-03-19,NS
CA,Canada,Nova Scotia,,3/19/2020,Workplaces,-44,2020-03-19,NS
CA,Canada,Nova Scotia,,3/19/2020,Residential,14,2020-03-19,NS
CA,Canada,Nova Scotia,,3/20/2020,Retail and Recreation,-43,2020-03-20,NS
CA,Canada,Nova Scotia,,3/20/2020,Grocery and Pharmacy,-8,2020-03-20,NS
CA,Canada,Nova Scotia,,3/20/2020,Parks,-22,2020-03-20,NS
CA,Canada,Nova Scotia,,3/20/2020,Transit Stations,-49,2020-03-20,NS
CA,Canada,Nova Scotia,,3/20/2020,Workplaces,-47,2020-03-20,NS
CA,Canada,Nova Scotia,,3/20/2020,Residential,19,2020-03-20,NS
CA,Canada,Nova Scotia,,3/21/2020,Retail and Recreation,-49,2020-03-21,NS
CA,Canada,Nova Scotia,,3/21/2020,Grocery and Pharmacy,-21,2020-03-21,NS
CA,Canada,Nova Scotia,,3/21/2020,Parks,88,2020-03-21,NS
CA,Canada,Nova Scotia,,3/21/2020,Transit Stations,-38,2020-03-21,NS
CA,Canada,Nova Scotia,,3/21/2020,Workplaces,-34,2020-03-21,NS
CA,Canada,Nova Scotia,,3/21/2020,Residential,11,2020-03-21,NS
CA,Canada,Nova Scotia,,3/22/2020,Retail and Recreation,-34,2020-03-22,NS
CA,Canada,Nova Scotia,,3/22/2020,Grocery and Pharmacy,4,2020-03-22,NS
CA,Canada,Nova Scotia,,3/22/2020,Parks,83,2020-03-22,NS
CA,Canada,Nova Scotia,,3/22/2020,Transit Stations,-38,2020-03-22,NS
CA,Canada,Nova Scotia,,3/22/2020,Workplaces,-25,2020-03-22,NS
CA,Canada,Nova Scotia,,3/22/2020,Residential,4,2020-03-22,NS
CA,Canada,Nova Scotia,,3/23/2020,Retail and Recreation,-50,2020-03-23,NS
CA,Canada,Nova Scotia,,3/23/2020,Grocery and Pharmacy,-21,2020-03-23,NS
CA,Canada,Nova Scotia,,3/23/2020,Parks,-16,2020-03-23,NS
CA,Canada,Nova Scotia,,3/23/2020,Transit Stations,-58,2020-03-23,NS
CA,Canada,Nova Scotia,,3/23/2020,Workplaces,-55,2020-03-23,NS
CA,Canada,Nova Scotia,,3/23/2020,Residential,19,2020-03-23,NS
CA,Canada,Nova Scotia,,3/24/2020,Retail and Recreation,-65,2020-03-24,NS
CA,Canada,Nova Scotia,,3/24/2020,Grocery and Pharmacy,-39,2020-03-24,NS
CA,Canada,Nova Scotia,,3/24/2020,Parks,-54,2020-03-24,NS
CA,Canada,Nova Scotia,,3/24/2020,Transit Stations,-66,2020-03-24,NS
CA,Canada,Nova Scotia,,3/24/2020,Workplaces,-61,2020-03-24,NS
CA,Canada,Nova Scotia,,3/24/2020,Residential,24,2020-03-24,NS
CA,Canada,Nova Scotia,,3/25/2020,Retail and Recreation,-51,2020-03-25,NS
CA,Canada,Nova Scotia,,3/25/2020,Grocery and Pharmacy,-21,2020-03-25,NS
CA,Canada,Nova Scotia,,3/25/2020,Parks,-7,2020-03-25,NS
CA,Canada,Nova Scotia,,3/25/2020,Transit Stations,-57,2020-03-25,NS
CA,Canada,Nova Scotia,,3/25/2020,Workplaces,-58,2020-03-25,NS
